t,x,tau
14379,1.170054907,10
14380,1.132960554,10
14381,1.090728851,10
14382,1.045007679,10
14383,0.996250419,10
14384,0.944431632,10
14385,0.890039974,10
14386,0.834859502,10
14387,0.78179017,10
14388,0.733954736,10
14389,0.694177094,10
14390,0.665043009,10
14391,0.649065879,10
14392,0.648637629,10
14393,0.665636262,10
14394,0.700568728,10
14395,0.751240424,10
14396,0.811797625,10
14397,0.874004411,10
14398,0.930674147,10
14399,0.978027887,10
14400,1.015544406,10
14401,1.044785021,10
14402,1.068419568,10
14403,1.089617164,10
14404,1.111547669,10
14405,1.136626991,10
14406,1.165076208,10
14407,1.192977775,10
14408,1.212400118,10
14409,1.216292587,10
14410,1.203286117,10
14411,1.176695138,10
14412,1.140976696,10
14413,1.099602974,10
14414,1.054518952,10
14415,1.006374255,10
14416,0.955166335,10
14417,0.901197782,10
14418,0.845966521,10
14419,0.792211339,10
14420,0.743075366,10
14421,0.701450734,10
14422,0.669954994,10
14423,0.651111056,10
14424,0.647354945,10
14425,0.66072121,10
14426,0.692090326,10
14427,0.739928373,10
14428,0.79911615,10
14429,0.861655616,10
14430,0.919874119,10
14431,0.969246495,10
14432,1.008679646,10
14433,1.039405548,10
14434,1.06392795,10
14435,1.085354107,10
14436,1.106900415,10
14437,1.131224307,10
14438,1.159149118,10
14439,1.187714525,10
14440,1.209552782,10
14441,1.216910751,10
14442,1.207160277,10
14443,1.182956322,10
14444,1.14876162,10
14445,1.108329556,10
14446,1.063912152,10
14447,1.016381064,10
14448,0.965796447,10
14449,0.912314392,10
14450,0.857149419,10
14451,0.802840517,10
14452,0.752523144,10
14453,0.709158747,10
14454,0.675405068,10
14455,0.653794784,10
14456,0.646794858,10
14457,0.656565551,10
14458,0.684307968,10
14459,0.729095132,10
14460,0.786568938,10
14461,0.849114133,10
14462,0.908696191,10
14463,0.960048622,10
14464,1.001455152,10
14465,1.033774021,10
14466,1.059315937,10
14467,1.081106752,10
14468,1.102383119,10
14469,1.125992514,10
14470,1.153274806,10
14471,1.182185884,10
14472,1.206098407,10
14473,1.216815137,10
14474,1.210443045,10
14475,1.188816163,10
14476,1.156299059,10
14477,1.116897466,10
14478,1.073177247,10
14479,1.026256032,10
14480,0.976295087,10
14481,0.923346679,10
14482,0.868354407,10
14483,0.813622967,10
14484,0.762245646,10
14485,0.717249564,10
14486,0.681341575,10
14487,0.657067319,10
14488,0.646915504,10
14489,0.653146159,10
14490,0.677232219,10
14491,0.718793512,10
14492,0.774232691,10
14493,0.836442694,10
14494,0.897169768,10
14495,0.950434534,10
14496,0.993851809,10
14497,1.027859002,10
14498,1.054544462,10
14499,1.076833232,10
14500,1.097959226,10
14501,1.120915619,10
14502,1.147478018,10
14503,1.176453255,10
14504,1.202079322,10
14505,1.215990774,10
14506,1.21308613,10
14507,1.194226353,10
14508,1.163556051,10
14509,1.125292198,10
14510,1.082315741,10
14511,1.03601042,10
14512,0.986673496,10
14513,0.934296813,10
14514,0.87957496,10
14515,0.824551752,10
14516,0.772239745,10
14517,0.725722657,10
14518,0.68776466,10
14519,0.66092909,10
14520,0.647719371,10
14521,0.650472606,10
14522,0.670889578,10
14523,0.709076715,10
14524,0.762178611,10
14525,0.823700082,10
14526,0.88532249,10
14527,0.94040583,10
14528,0.985857082,10
14529,1.02164228,10
14530,1.049594299,10
14531,1.072516567,10
14532,1.09361883,10
14533,1.1160013,10
14534,1.141801618,10
14535,1.17059843,10
14536,1.197570104,10
14537,1.214456816,10
14538,1.215066862,10
14539,1.199155253,10
14540,1.170508149,10
14541,1.133499245,10
14542,1.091320424,10
14543,1.045639073,10
14544,0.996920944,10
14545,0.945141024,10
14546,0.890774543,10
14547,0.835586608,10
14548,0.782467586,10
14549,0.734542232,10
14550,0.694638851,10
14551,0.66534515,10
14552,0.649175361,10
14553,0.648524996,10
14554,0.665283579,10
14555,0.699984349,10
14556,0.750477481,10
14557,0.810956004,10
14558,0.873194806,10
14559,0.929971831,10
14560,0.97745923,10
14561,1.015099751,10
14562,1.044434341,10
14563,1.068122733,10
14564,1.089330669,10
14565,1.111232082,10
14566,1.136260652,10
14567,1.164679939,10
14568,1.192636189,10
14569,1.212228583,10
14570,1.21635273,10
14571,1.203557765,10
14572,1.177119577,10
14573,1.141498404,10
14574,1.100185631,10
14575,1.055146132,10
14576,1.007043274,10
14577,0.955877287,10
14578,0.901939732,10
14579,0.846709649,10
14580,0.792913894,10
14581,0.743696118,10
14582,0.701953072,10
14583,0.670304645,10
14584,0.651274235,10
14585,0.647300123,10
14586,0.660425966,10
14587,0.691555137,10
14588,0.739196001,10
14589,0.798279705,10
14590,0.860829484,10
14591,0.919144569,10
14592,0.968650096,10
14593,1.008213065,10
14594,1.039041983,10
14595,1.063628582,10
14596,1.085075231,10
14597,1.106600351,10
14598,1.130875416,10
14599,1.15876064,10
14600,1.187358156,10
14601,1.209344519,10
14602,1.216928835,10
14603,1.207398486,10
14604,1.183358891,10
14605,1.149269702,10
14606,1.108902108,10
14607,1.064528866,10
14608,1.017037346,10
14609,0.966493367,10
14610,0.913044867,10
14611,0.857887892,10
14612,0.803546816,10
14613,0.753155354,10
14614,0.70967945,10
14615,0.675779852,10
14616,0.653990051,10
14617,0.646778814,10
14618,0.656313868,10
14619,0.683815758,10
14620,0.728395392,10
14621,0.785744966,10
14622,0.848279013,10
14623,0.907943937,10
14624,0.95942505,10
14625,1.000963266,10
14626,1.033390548,10
14627,1.05900389,10
14628,1.080823142,10
14629,1.102085531,10
14630,1.125649532,10
14631,1.152886269,10
14632,1.181810076,10
14633,1.205847468,10
14634,1.216781464,10
14635,1.210636729,10
14636,1.189187522,10
14637,1.156787811,10
14638,1.117458683,10
14639,1.07378681,10
14640,1.026906768,10
14641,0.976987692,10
14642,0.924076445,10
14643,0.869099379,10
14644,0.814344706,10
14645,0.762901658,10
14646,0.71780147,10
14647,0.681754538,10
14648,0.657307461,10
14649,0.646950033,10
14650,0.652947975,10
14651,0.676790606,10
14652,0.718131959,10
14653,0.773424824,10
14654,0.835599912,10
14655,0.896394327,10
14656,0.949782951,10
14657,0.993334724,10
14658,1.027457357,10
14659,1.054223294,10
14660,1.076550134,10
14661,1.097670789,10
14662,1.12058662,10
14663,1.147099406,10
14664,1.176069731,10
14665,1.201796195,10
14666,1.215912036,10
14667,1.213239144,10
14668,1.194568971,10
14669,1.16402682,10
14670,1.125841916,10
14671,1.082916043,10
14672,1.03665128,10
14673,0.987355135,10
14674,0.935017042,10
14675,0.880316075,10
14676,0.825277991,10
14677,0.772908512,10
14678,0.726294604,10
14679,0.688204502,10
14680,0.661202961,10
14681,0.64779426,10
14682,0.650319963,10
14683,0.67049453,10
14684,0.708454416,10
14685,0.761392073,10
14686,0.822855692,10
14687,0.884527893,10
14688,0.939727472,10
14689,0.985313508,10
14690,1.02121905,10
14691,1.049258849,10
14692,1.072227549,10
14693,1.093332619,10
14694,1.115680159,10
14695,1.141429375,10
14696,1.170206959,10
14697,1.197254926,10
14698,1.214329673,10
14699,1.215173023,10
14700,1.19946286,10
14701,1.170956397,10
14702,1.134035393,10
14703,1.091911974,10
14704,1.046272797,10
14705,0.997595787,10
14706,0.945856288,10
14707,0.891516196,10
14708,0.83632181,10
14709,0.783153964,10
14710,0.735139442,10
14711,0.69511098,10
14712,0.665658149,10
14713,0.649295781,10
14714,0.648422632,10
14715,0.664939429,10
14716,0.699405667,10
14717,0.74971677,10
14718,0.810113506,10
14719,0.872382551,10
14720,0.929266657,10
14721,0.976888642,10
14722,1.014654701,10
14723,1.044085034,10
14724,1.067829004,10
14725,1.089048728,10
14726,1.110921927,10
14727,1.135899737,10
14728,1.164287967,10
14729,1.192296983,10
14730,1.212057938,10
14731,1.143623745,100
14732,1.074048892,100
14733,1.004074581,100
14734,0.935822388,100
14735,0.872231572,100
14736,0.816198392,100
14737,0.770311768,100
14738,0.737008968,100
14739,0.71868139,100
14740,0.717506196,100
14741,0.734893005,100
14742,0.770424117,100
14743,0.820487767,100
14744,0.877956561,100
14745,0.934515311,100
14746,0.984091836,100
14747,1.024212721,100
14748,1.055247555,100
14749,1.079234471,100
14750,1.099060194,100
14751,1.117929843,100
14752,1.138819768,100
14753,1.16350924,100
14754,1.190838581,100
14755,1.21508816,100
14756,1.227874804,100
14757,1.224005635,100
14758,1.204258814,100
14759,1.172747678,100
14760,1.133690688,100
14761,1.089979938,100
14762,1.043008785,100
14763,0.99307689,100
14764,0.940166622,100
14765,0.884950696,100
14766,0.829449151,100
14767,0.776662556,100
14768,0.729673243,100
14769,0.691245277,100
14770,0.663939659,100
14771,0.650257288,100
14772,0.652536688,100
14773,0.672489583,100
14774,0.710249963,100
14775,0.763008066,100
14776,0.824310085,100
14777,0.885836847,100
14778,0.940905531,100
14779,0.986373761,100
14780,1.022173277,100
14781,1.050117654,100
14782,1.073000473,100
14783,1.09402825,100
14784,1.116306228,100
14785,1.141992837,100
14786,1.170714074,100
14787,1.19771133,100
14788,1.214740437,100
14789,1.21554271,100
14790,1.199795579,100
14791,1.171255844,100
14792,1.134304895,100
14793,1.092154526,100
14794,1.046491093,100
14795,0.997792254,100
14796,0.946033109,100
14797,0.891675334,100
14798,0.836465034,100
14799,0.783282866,100
14800,0.735255454,100
14801,0.695215391,100
14802,0.665752119,100
14803,0.649380354,100
14804,0.648498747,100
14805,0.665007932,100
14806,0.69946732,100
14807,0.749772258,100
14808,0.810163445,100
14809,0.872427497,100
14810,0.929307108,100
14811,0.976925047,100
14812,1.014687466,100
14813,1.044114522,100
14814,1.067855543,100
14815,1.089072614,100
14816,1.110943424,100
14817,1.135919084,100
14818,1.16430538,100
14819,1.192312654,100
14820,1.212072042,100
14821,1.216426191,100
14822,1.203841787,100
14823,1.177555289,100
14824,1.142029775,100
14825,1.10077588,100
14826,1.055778603,100
14827,1.007715385,100
14828,0.956589593,100
14829,0.902682004,100
14830,0.84745269,100
14831,0.79361623,100
14832,0.761641379,100
14833,0.756071729,100
14834,0.77883086,100
14835,0.824476394,100
14836,0.881044247,100
14837,0.937245563,100
14838,0.987026521,100
14839,1.029070396,100
14840,1.064803363,100
14841,1.096816034,100
14842,1.127656694,100
14843,1.158403117,100
14844,1.186727079,100
14845,1.206086885,100
14846,1.209419171,100
14847,1.194760049,100
14848,1.165511665,100
14849,1.126776615,100
14850,1.082759736,100
14851,1.036027019,100
14852,0.987645506,100
14853,0.937662926,100
14854,0.885849676,100
14855,0.832627707,100
14856,0.779682222,100
14857,0.729651798,100
14858,0.685324895,100
14859,0.649273991,100
14860,0.623960327,100
14861,0.611871386,100
14862,0.615430505,100
14863,0.636546844,100
14864,0.675648007,100
14865,0.730216821,100
14866,0.793912297,100
14867,0.858256431,100
14868,0.916275972,100
14869,0.964595487,100
14870,1.003025301,100
14871,1.033336624,100
14872,1.058320069,100
14873,1.081193845,100
14874,1.105075298,100
14875,1.132124175,100
14876,1.161947266,100
14877,1.189756217,100
14878,1.207322138,100
14879,1.208482591,100
14880,1.193027603,100
14881,1.164778227,100
14882,1.128135381,100
14883,1.086310602,100
14884,1.040985457,100
14885,0.9926336,100
14886,0.94122706,100
14887,0.88722309,100
14888,0.832359999,100
14889,0.779508614,100
14890,0.731787235,100
14891,0.692023432,100
14892,0.662804742,100
14893,0.646646797,100
14894,0.645952256,100
14895,0.662629328,100
14896,0.69724823,100
14897,0.747715628,100
14898,0.808278424,100
14899,0.870720307,100
14900,0.9277754,100
14901,0.975558908,100
14902,1.013473062,100
14903,1.043036931,100
14904,1.066900209,100
14905,1.088225888,100
14906,1.110192604,100
14907,1.135252071,100
14908,1.163709993,100
14909,1.191776043,100
14910,1.211581686,100
14911,1.215972604,100
14912,1.203419665,100
14913,1.177162122,100
14914,1.141664169,100
14915,1.10043671,100
14916,1.055464769,100
14917,1.007425799,100
14918,0.956323203,100
14919,0.902437753,100
14920,0.847229396,100
14921,0.793412487,100
14922,0.744130754,100
14923,0.702285434,100
14924,0.670498846,100
14925,0.651295095,100
14926,0.647115019,100
14927,0.660011679,100
14928,0.690911418,100
14929,0.738364665,100
14930,0.797352754,100
14931,0.859920542,100
14932,0.918339551,100
14933,0.96944411,100
14934,1.015014624,100
14935,1.057458977,100
14936,1.095709021,100
14937,1.123605446,100
14938,1.134320629,100
14939,1.126026555,100
14940,1.101686562,100
14941,1.06562535,100
14942,1.021388342,100
14943,0.971397571,100
14944,0.917553855,100
14945,0.862089905,100
14946,0.807987268,100
14947,0.75862131,100
14948,0.717256825,100
14949,0.686967281,100
14950,0.670691335,100
14951,0.670984587,100
14952,0.689343686,100
14953,0.725304905,100
14954,0.77571656,100
14955,0.834683889,100
14956,0.894754278,100
14957,0.949261991,100
14958,0.994280478,100
14959,1.028854897,100
14960,1.054118145,100
14961,1.072392054,100
14962,1.086633596,100
14963,1.100104359,100
14964,1.116027837,100
14965,1.136927837,100
14966,1.163243483,100
14967,1.19133541,100
14968,1.213263212,100
14969,1.221251945,100
14970,1.212785591,100
14971,1.190294741,100
14972,1.157806042,100
14973,1.118641259,100
14974,1.074714596,100
14975,1.026720847,100
14976,0.974828948,100
14977,0.919706115,100
14978,0.863340806,100
14979,0.808861824,100
14980,0.75959638,100
14981,0.718514276,100
14982,0.68828768,100
14983,0.671459087,100
14984,0.670381556,100
14985,0.68681153,100
14986,0.721061667,100
14987,0.770742993,100
14988,0.829931483,100
14989,0.890494583,100
14990,0.945420755,100
14991,0.99106242,100
14992,1.02696027,100
14993,1.054691051,100
14994,1.076918811,100
14995,1.096803854,100
14996,1.117521308,100
14997,1.141531977,100
14998,1.169176675,100
14999,1.196721201,100
15000,1.216309975,100
15001,1.220690127,100
15002,1.208185765,100
15003,1.181942889,100
15004,1.146396753,100
15005,1.105060877,100
15006,1.059931118,100
15007,1.011695084,100
15008,0.960364517,100
15009,0.906229038,100
15010,0.850760481,100
15011,0.796687196,100
15012,0.74716514,100
15013,0.705103822,100
15014,0.673130064,100
15015,0.653769053,100
15016,0.649458681,100
15017,0.662243845,100
15018,0.693037088,100
15019,0.740372102,100
15020,0.799218416,100
15021,0.861622225,100
15022,0.919867382,100
15023,0.969342488,100
15024,1.008882536,100
15025,1.03967578,100
15026,1.064202556,100
15027,1.085559912,100
15028,1.106967627,100
15029,1.131110871,100
15030,1.158887225,100
15031,1.187463011,100
15032,1.209560624,100
15033,1.2173487,100
15034,1.207480793,100
15035,1.180684752,100
15036,1.139567777,100
15037,1.088324698,100
15038,1.032904529,100
15039,0.979731884,100
15040,0.934412749,100
15041,0.901607213,100
15042,0.885238435,100
15043,0.888085853,100
15044,0.910413649,100
15045,0.948334952,100
15046,0.994051344,100
15047,1.039111624,100
15048,1.07791486,100
15049,1.108585017,100
15050,1.131977453,100
15051,1.150492181,100
15052,1.167202587,100
15053,1.185089499,100
15054,1.206023268,100
15055,1.22921974,100
15056,1.24969672,100
15057,1.259389936,100
15058,1.252547721,100
15059,1.229571783,100
15060,1.194964355,100
15061,1.153726974,100
15062,1.109572336,100
15063,1.064566478,100
15064,1.019291247,100
15065,0.973199272,100
15066,0.925219613,100
15067,0.874719709,100
15068,0.822500017,100
15069,0.770922251,100
15070,0.722977068,100
15071,0.68144514,100
15072,0.648785183,100
15073,0.627362092,100
15074,0.619617936,100
15075,0.628000852,100
15076,0.654413401,100
15077,0.698813878,100
15078,0.757293173,100
15079,0.821938742,100
15080,0.884200076,100
15081,0.938568283,100
15082,0.98333064,100
15083,1.019446932,100
15084,1.049338053,100
15085,1.07606686,100
15086,1.102687628,100
15087,1.131352446,100
15088,1.161747854,100
15089,1.18928012,100
15090,1.205937604,100
15091,1.205741701,100
15092,1.188719547,100
15093,1.158963381,100
15094,1.121101298,100
15095,1.078512038,100
15096,1.032990624,100
15097,0.985044642,100
15098,0.934530496,100
15099,0.881581671,100
15100,0.827495689,100
15101,0.774827941,100
15102,0.726597046,100
15103,0.685617871,100
15104,0.654455477,100
15105,0.635606002,100
15106,0.631528009,100
15107,0.644364533,100
15108,0.675222602,100
15109,0.722896069,100
15110,0.782558185,100
15111,0.846256316,100
15112,0.906087647,100
15113,0.957226253,100
15114,0.998367028,100
15115,1.030633422,100
15116,1.056485038,100
15117,1.079016928,100
15118,1.101449359,100
15119,1.126457302,100
15120,1.15490362,100
15121,1.183894306,100
15122,1.206119164,100
15123,1.213822399,100
15124,1.204344996,100
15125,1.18034072,100
15126,1.146299266,100
15127,1.106007762,100
15128,1.061747751,100
15129,1.014410442,100
15130,0.964057419,100
15131,0.910818848,100
15132,0.855860612,100
15133,0.801679022,100
15134,0.751394128,100
15135,0.708077677,100
15136,0.674965653,100
15137,0.656031702,100
15138,0.655769272,100
15139,0.676907302,100
15140,0.717185517,100
15141,0.76944015,100
15142,0.825579072,100
15143,0.87968152,100
15144,0.927800189,100
15145,0.965902901,100
15146,0.988725796,100
15147,0.992222935,100
15148,0.977219416,100
15149,0.948647701,100
15150,0.91207686,100
15151,0.871693845,100
15152,0.829972364,100
15153,0.787979038,100
15154,0.745848449,100
15155,0.703382947,100
15156,0.66074285,100
15157,0.618956558,100
15158,0.579882222,100
15159,0.545741158,100
15160,0.518802851,100
15161,0.501375663,100
15162,0.49579561,100
15163,0.504179862,100
15164,0.527960353,100
15165,0.567384894,100
15166,0.621104796,100
15167,0.685765186,100
15168,0.75578732,100
15169,0.824292415,100
15170,0.885404189,100
15171,0.936029464,100
15172,0.975834885,100
15173,1.006316282,100
15174,1.029983125,100
15175,1.049883252,100
15176,1.069308049,100
15177,1.091401296,100
15178,1.118247266,100
15179,1.149034187,100
15180,1.178237947,100
15181,1.197278494,100
15182,1.200201836,100
15183,1.186760134,100
15184,1.160241645,100
15185,1.124360772,100
15186,1.081763399,100
15187,1.03387918,100
15188,0.981505765,100
15189,0.925767455,100
15190,0.868903069,100
15191,0.814149605,100
15192,0.764911539,100
15193,0.724259172,100
15194,0.694980183,100
15195,0.679687164,100
15196,0.680646955,100
15197,0.699262506,100
15198,0.735248191,100
15199,0.785659576,100
15200,0.844460067,100
15201,0.903858572,100
15202,0.957226582,100
15203,1.001097968,100
15204,1.035035095,100
15205,1.060562755,100
15206,1.080274208,100
15207,1.097290596,100
15208,1.114863532,100
15209,1.135812698,100
15210,1.161387382,100
15211,1.18934861,100
15212,1.212836395,100
15213,1.223539859,100
15214,1.217504353,100
15215,1.196406421,100
15216,1.164397074,100
15217,1.125289212,100
15218,1.081501633,100
15219,1.034068816,100
15220,0.983181929,100
15221,0.929100976,100
15222,0.873134736,100
15223,0.817921027,100
15224,0.766691983,100
15225,0.722486589,100
15226,0.688015073,100
15227,0.665837255,100
15228,0.658415174,100
15229,0.667859014,100
15230,0.695269622,100
15231,0.739598377,100
15232,0.796415527,100
15233,0.858136013,100
15234,0.916814756,100
15235,0.967258511,100
15236,1.007799347,100
15237,1.039414252,100
15238,1.064770029,100
15239,1.087546016,100
15240,1.111492676,100
15241,1.138796071,100
15242,1.168370262,100
15243,1.19547629,100
15244,1.213648454,100
15245,1.21828732,100
15246,1.209637373,100
15247,1.193145423,100
15248,1.17692458,100
15249,1.168164058,100
15250,1.170654262,100
15251,1.184035035,100
15252,1.204735014,100
15253,1.22796614,100
15254,1.249449939,100
15255,1.266129872,100
15256,1.276143487,100
15257,1.278614453,100
15258,1.273531056,100
15259,1.261657911,100
15260,1.24438516,100
15261,1.223560847,100
15262,1.201379343,100
15263,1.180311617,100
15264,1.16300952,100
15265,1.152123255,100
15266,1.149996899,100
15267,1.158165846,100
15268,1.176418517,100
15269,1.201268766,100
15270,1.225146386,100
15271,1.239259284,100
15272,1.238796331,100
15273,1.224376404,100
15274,1.199403344,100
15275,1.16735692,100
15276,1.130548866,100
15277,1.089879829,100
15278,1.045130182,100
15279,0.995736031,100
15280,0.942016408,100
15281,0.886092836,100
15282,0.831435718,100
15283,0.781621094,100
15284,0.739742869,100
15285,0.708576924,100
15286,0.690894115,100
15287,0.689532687,100
15288,0.706901562,100
15289,0.743496548,100
15290,0.795756111,100
15291,0.855728698,100
15292,0.914514923,100
15293,0.96622935,100
15294,1.008925381,100
15295,1.043468812,100
15296,1.072257893,100
15297,1.098317033,100
15298,1.124535061,100
15299,1.152641827,100
15300,1.181587301,100
15301,1.206024131,100
15302,1.217960165,100
15303,1.21248251,100
15304,1.190794776,100
15305,1.157571954,100
15306,1.117559014,100
15307,1.074079555,100
15308,1.028831184,100
15309,0.982164673,100
15310,0.933619881,100
15311,0.882764666,100
15312,0.830185139,100
15313,0.777922441,100
15314,0.728853928,100
15315,0.685821858,100
15316,0.651379821,100
15317,0.62796502,100
15318,0.618052641,100
15319,0.624071593,100
15320,0.647910183,100
15321,0.68975535,100
15322,0.746391376,100
15323,0.810618266,100
15324,0.873810238,100
15325,0.929712113,100
15326,0.975847513,100
15327,1.012671252,100
15328,1.042329225,100
15329,1.067793567,100
15330,1.092268818,100
15331,1.118519832,100
15332,1.147681613,100
15333,1.177367086,100
15334,1.200707181,100
15335,1.209803403,100
15336,1.201501633,100
15337,1.178218531,100
15338,1.144494119,100
15339,1.104164959,100
15340,1.059369967,100
15341,1.010758379,100
15342,0.958471474,100
15343,0.903332032,100
15344,0.847340529,100
15345,0.793203457,100
15346,0.74358754,100
15347,0.700617914,100
15348,0.6654077,100
15349,0.63746085,100
15350,0.614474644,100
15351,0.593160853,100
15352,0.570755967,100
15353,0.546063819,100
15354,0.5193789,100
15355,0.491767539,100
15356,0.464444659,100
15357,0.438492261,100
15358,0.414812455,100
15359,0.39417008,100
15360,0.377244157,100
15361,0.364650603,100
15362,0.356905417,100
15363,0.354295794,100
15364,0.356650251,100
15365,0.363068121,100
15366,0.371758435,100
15367,0.380168107,100
15368,0.385510617,100
15369,0.385675791,100
15370,0.38021235,100
15371,0.370621133,100
15372,0.35953052,100
15373,0.349626234,100
15374,0.343234039,100
15375,0.342408754,100
15376,0.349132533,100
15377,0.365478649,100
15378,0.393712905,100
15379,0.436155234,100
15380,0.494240423,100
15381,0.566344837,100
15382,0.64620079,100
15383,0.725195982,100
15384,0.796739864,100
15385,0.858094317,100
15386,0.909618526,100
15387,0.95349412,100
15388,0.992780041,100
15389,1.03061014,100
15390,1.06894981,100
15391,1.106499792,100
15392,1.137227986,100
15393,1.153299657,100
15394,1.151028245,100
15395,1.132338358,100
15396,1.101580311,100
15397,1.06269095,100
15398,1.018223472,100
15399,0.969521335,100
15400,0.917423785,100
15401,0.863164346,100
15402,0.808967078,100
15403,0.757836927,100
15404,0.712878512,100
15405,0.676963437,100
15406,0.652785144,100
15407,0.642847528,100
15408,0.649145748,100
15409,0.672590508,100
15410,0.712361811,100
15411,0.765347086,100
15412,0.825954154,100
15413,0.887050683,100
15414,0.94225024,100
15415,0.987879294,100
15416,1.023169208,100
15417,1.049361091,100
15418,1.068831676,100
15419,1.084561814,100
15420,1.099811454,100
15421,1.117744838,100
15422,1.140638833,100
15423,1.168250637,100
15424,1.195855437,100
15425,1.215022759,100
15426,1.218946557,100
15427,1.206506802,100
15428,1.18075606,100
15429,1.145611251,100
15430,1.104012728,100
15431,1.057540957,100
15432,1.006817975,100
15433,0.952369519,100
15434,0.895619813,100
15435,0.839280124,100
15436,0.78670807,100
15437,0.741092521,100
15438,0.705265991,100
15439,0.68187683,100
15440,0.673476504,100
15441,0.682336164,100
15442,0.709775519,100
15443,0.754672764,100
15444,0.811872394,100
15445,0.872999579,100
15446,0.93010314,100
15447,0.978502316,100
15448,1.016893089,100
15449,1.046058588,100
15450,1.067547781,100
15451,1.08275198,100
15452,1.092472755,100
15453,1.096959425,100
15454,1.096219393,100
15455,1.090325072,100
15456,1.079564784,100
15457,1.064453876,100
15458,1.0456839,100
15459,1.024065489,100
15460,1.000485819,100
15461,0.975881664,100
15462,0.951220587,100
15463,0.927477218,100
15464,0.905586447,100
15465,0.886355477,100
15466,0.870330664,100
15467,0.857645536,100
15468,0.847909809,100
15469,0.840215362,100
15470,0.833323368,100
15471,0.8260287,100
15472,0.817546432,100
15473,0.807695298,100
15474,0.796849107,100
15475,0.785809446,100
15476,0.775708735,100
15477,0.767962489,100
15478,0.764258862,100
15479,0.76656851,100
15480,0.77712098,100
15481,0.798171071,100
15482,0.831239711,100
15483,0.875735607,100
15484,0.927591928,100
15485,0.979290326,100
15486,1.022443442,100
15487,1.051288189,100
15488,1.063792881,100
15489,1.06028694,100
15490,1.041898942,100
15491,1.010231132,100
15492,0.968203339,100
15493,0.920634369,100
15494,0.873245233,100
15495,0.831220054,100
15496,0.798813348,100
15497,0.779604298,100
15498,0.77656479,100
15499,0.791561306,100
15500,0.824243347,100
15501,0.870817721,100
15502,0.924135763,100
15503,0.976176059,100
15504,1.021212474,100
15505,1.056992553,100
15506,1.084003384,100
15507,1.104351055,100
15508,1.120954316,100
15509,1.136985633,100
15510,1.155304036,100
15511,1.177607653,100
15512,1.203041873,100
15513,1.226662118,100
15514,1.240293631,100
15515,1.237715762,100
15516,1.218748138,100
15517,1.187523424,100
15518,1.148905257,100
15519,1.106581767,100
15520,1.062627499,100
15521,1.01764753,100
15522,0.971163665,100
15523,0.922297179,100
15524,0.870805427,100
15525,0.817984295,100
15526,0.766515804,100
15527,0.719443836,100
15528,0.679520186,100
15529,0.649247059,100
15530,0.631141316,100
15531,0.627866426,100
15532,0.641999301,100
15533,0.675061902,100
15534,0.725581015,100
15535,0.787492734,100
15536,0.851793457,100
15537,0.910856961,100
15538,0.960935547,100
15539,1.00172758,100
15540,1.03502978,100
15541,1.063685111,100
15542,1.09086228,100
15543,1.119269539,100
15544,1.149744142,100
15545,1.179177506,100
15546,1.200148284,100
15547,1.205440432,100
15548,1.193337438,100
15549,1.167195376,100
15550,1.131920062,100
15551,1.091784457,100
15552,1.049971239,100
15553,1.008831146,100
15554,0.97022339,100
15555,0.935735602,100
15556,0.906784748,100
15557,0.88464483,100
15558,0.870422113,100
15559,0.86497315,100
15560,0.86876306,100
15561,0.881692368,100
15562,0.902965039,100
15563,0.931091915,100
15564,0.964083238,100
15565,0.999787042,100
15566,1.036246167,100
15567,1.071944762,100
15568,1.105889682,100
15569,1.13755715,100
15570,1.166774208,100
15571,1.193589378,100
15572,1.218151133,100
15573,1.240601667,100
15574,1.261009967,100
15575,1.279367848,100
15576,1.295645585,100
15577,1.309879435,100
15578,1.322254869,100
15579,1.333151203,100
15580,1.343111026,100
15581,1.352667046,100
15582,1.361872945,100
15583,1.36931318,100
15584,1.370805736,100
15585,1.359791321,100
15586,1.331950855,100
15587,1.28969975,100
15588,1.24010255,100
15589,1.190588395,100
15590,1.147380785,100
15591,1.115745469,100
15592,1.100056824,100
15593,1.102379622,100
15594,1.120239454,100
15595,1.147063106,100
15596,1.17598555,100
15597,1.202865033,100
15598,1.226558306,100
15599,1.247742934,100
15600,1.267338954,100
15601,1.284611824,100
15602,1.295395894,100
15603,1.292945044,100
15604,1.27298039,100
15605,1.237124836,100
15606,1.190545913,100
15607,1.138398895,100
15608,1.084282976,100
15609,1.030106472,100
15610,0.976418964,100
15611,0.922905756,100
15612,0.869044543,100
15613,0.814873726,100
15614,0.761541905,100
15615,0.711187394,100
15616,0.66629864,100
15617,0.629285903,100
15618,0.602467219,100
15619,0.568051834,30
15620,0.546665524,30
15621,0.538317035,30
15622,0.54041434,30
15623,0.547570766,30
15624,0.553211398,30
15625,0.552370057,30
15626,0.543540718,30
15627,0.528007802,30
15628,0.507977438,30
15629,0.485353962,30
15630,0.461413306,30
15631,0.436956698,30
15632,0.412668612,30
15633,0.389512445,30
15634,0.368958629,30
15635,0.352975492,30
15636,0.344007549,30
15637,0.345035163,30
15638,0.359437383,30
15639,0.390299205,30
15640,0.439113375,30
15641,0.504439355,30
15642,0.581441749,30
15643,0.66282371,30
15644,0.740882616,30
15645,0.8097257,30
15646,0.866433265,30
15647,0.910790428,30
15648,0.94435476,30
15649,0.969658382,30
15650,0.985906833,30
